uid,uf,state,cases,deaths,datetime,casesday,deathsday,latitude,longitude
35,SP,São Paulo,1062634,37992,2020-10-17T21:35:37.785Z,0.0,0.0,-22.19,-48.79
35,SP,São Paulo,1063602,38020,2020-10-18T22:35:40.336Z,968.0,28.0,-22.19,-48.79
35,SP,São Paulo,1064039,38035,2020-10-19T22:36:08.966Z,437.0,15.0,-22.19,-48.79
35,SP,São Paulo,1068962,38246,2020-10-20T22:35:34.412Z,4923.0,211.0,-22.19,-48.79
35,SP,São Paulo,1073261,38371,2020-10-22T17:36:15.361Z,4299.0,125.0,-22.19,-48.79
35,SP,São Paulo,1083641,38608,2020-10-23T22:37:00.872Z,10380.0,237.0,-22.19,-48.79
35,SP,São Paulo,1089255,38726,2020-10-24T22:36:56.169Z,5614.0,118.0,-22.19,-48.79
35,SP,São Paulo,1091980,38747,2020-10-25T21:37:16.540Z,2725.0,21.0,-22.19,-48.79
35,SP,São Paulo,1092843,38753,2020-10-26T22:37:35.097Z,863.0,6.0,-22.19,-48.79
35,SP,São Paulo,1098207,38885,2020-10-27T22:38:45.416Z,5364.0,132.0,-22.19,-48.79
35,SP,São Paulo,1103582,39007,2020-10-28T22:39:23.764Z,5375.0,122.0,-22.19,-48.79
35,SP,São Paulo,1108860,39119,2020-10-30T17:33:54.830Z,5278.0,112.0,-22.19,-48.79
35,SP,São Paulo,1116127,39311,2020-10-31T22:34:03.623Z,7267.0,192.0,-22.19,-48.79
35,SP,São Paulo,1117147,39331,2020-11-01T21:34:18.932Z,1020.0,20.0,-22.19,-48.79
35,SP,São Paulo,1117795,39346,2020-11-02T22:34:06.881Z,648.0,15.0,-22.19,-48.79
35,SP,São Paulo,1118544,39364,2020-11-03T22:34:16.852Z,749.0,18.0,-22.19,-48.79
35,SP,São Paulo,1123299,39549,2020-11-04T22:34:18.740Z,4755.0,185.0,-22.19,-48.79
35,SP,São Paulo,1156652,40202,2020-11-13T17:34:12.016Z,33353.0,653.0,-22.19,-48.79
35,SP,São Paulo,1167422,40549,2020-11-14T22:34:20.699Z,10770.0,347.0,-22.19,-48.79
35,SP,São Paulo,1168640,40564,2020-11-16T19:34:32.378Z,1218.0,15.0,-22.19,-48.79
35,SP,São Paulo,1178075,40749,2020-11-17T22:34:25.505Z,9435.0,185.0,-22.19,-48.79
35,SP,São Paulo,1184496,40927,2020-11-18T22:34:23.250Z,6421.0,178.0,-22.19,-48.79
35,SP,São Paulo,1191290,41074,2020-11-19T22:34:16.904Z,6794.0,147.0,-22.19,-48.79
35,SP,São Paulo,1200348,41179,2020-11-20T22:34:24.761Z,9058.0,105.0,-22.19,-48.79
35,SP,São Paulo,1209588,41267,2020-11-22T22:34:16.561Z,9240.0,88.0,-22.19,-48.79
35,SP,São Paulo,1210625,41276,2020-11-24T17:34:23.831Z,1037.0,9.0,-22.19,-48.79
35,SP,São Paulo,1224744,41601,2020-11-25T22:35:36.412Z,14119.0,325.0,-22.19,-48.79
35,SP,São Paulo,1229267,41773,2020-11-26T22:34:48.664Z,4523.0,172.0,-22.19,-48.79
35,SP,São Paulo,1238094,42048,2020-11-28T22:35:07.894Z,8827.0,275.0,-22.19,-48.79
35,SP,São Paulo,1240473,42076,2020-11-29T21:35:06.017Z,2379.0,28.0,-22.19,-48.79
35,SP,São Paulo,1241653,42095,2020-11-30T21:36:03.118Z,1180.0,19.0,-22.19,-48.79
35,SP,São Paulo,1250590,42290,2020-12-01T22:37:58.558Z,8937.0,195.0,-22.19,-48.79
35,SP,São Paulo,1259704,42456,2020-12-02T21:35:14.576Z,9114.0,166.0,-22.19,-48.79
35,SP,São Paulo,1267912,42637,2020-12-03T21:37:04.185Z,8208.0,181.0,-22.19,-48.79
35,SP,São Paulo,1276149,42788,2020-12-04T22:39:42.168Z,8237.0,151.0,-22.19,-48.79
35,SP,São Paulo,1285087,42969,2020-12-05T22:39:29.701Z,8938.0,181.0,-22.19,-48.79
35,SP,São Paulo,1287762,43015,2020-12-06T21:37:29.898Z,2675.0,46.0,-22.19,-48.79
35,SP,São Paulo,1288878,43040,2020-12-07T22:43:41.225Z,1116.0,25.0,-22.19,-48.79
35,SP,São Paulo,1296801,43282,2020-12-08T22:44:04.855Z,7923.0,242.0,-22.19,-48.79
35,SP,São Paulo,1306585,43461,2020-12-09T21:39:41.666Z,9784.0,179.0,-22.19,-48.79
35,SP,São Paulo,1316371,43661,2020-12-10T21:39:49.884Z,9786.0,200.0,-22.19,-48.79
35,SP,São Paulo,1334703,44018,2020-12-13T21:40:08.337Z,18332.0,357.0,-22.19,-48.79
35,SP,São Paulo,1337016,44050,2020-12-14T22:46:11.289Z,2313.0,32.0,-22.19,-48.79
35,SP,São Paulo,1341428,44282,2020-12-15T22:44:31.410Z,4412.0,232.0,-22.19,-48.79
35,SP,São Paulo,1341428,44282,2020-12-16T22:45:21.757Z,0.0,0.0,-22.19,-48.79
35,SP,São Paulo,1361731,44681,2020-12-17T21:42:38.321Z,20303.0,399.0,-22.19,-48.79
35,SP,São Paulo,1371653,44878,2020-12-18T22:49:38.045Z,9922.0,197.0,-22.19,-48.79
35,SP,São Paulo,1384100,45029,2020-12-19T22:48:24.791Z,12447.0,151.0,-22.19,-48.79
35,SP,São Paulo,1384100,45029,2020-12-20T22:51:28.927Z,0.0,0.0,-22.19,-48.79
35,SP,São Paulo,1388043,45136,2020-12-21T22:54:28.052Z,3943.0,107.0,-22.19,-48.79
35,SP,São Paulo,1398757,45395,2020-12-22T22:55:14.155Z,10714.0,259.0,-22.19,-48.79
35,SP,São Paulo,1409140,45576,2020-12-23T21:48:02.826Z,10383.0,181.0,-22.19,-48.79
35,SP,São Paulo,1418491,45758,2020-12-24T19:06:09.179Z,9351.0,182.0,-22.19,-48.79
35,SP,São Paulo,1422087,45795,2020-12-25T21:45:45.224Z,3596.0,37.0,-22.19,-48.79
35,SP,São Paulo,1423340,45808,2020-12-26T21:45:55.252Z,1253.0,13.0,-22.19,-48.79
35,SP,São Paulo,1426176,45863,2020-12-27T21:46:24.258Z,2836.0,55.0,-22.19,-48.79
35,SP,São Paulo,1427752,45902,2020-12-28T21:47:37.199Z,1576.0,39.0,-22.19,-48.79
35,SP,São Paulo,1440229,46195,2020-12-29T22:59:20.033Z,12477.0,293.0,-22.19,-48.79
35,SP,São Paulo,1462297,46717,2020-12-31T21:48:07.164Z,22068.0,522.0,-22.19,-48.79
35,SP,São Paulo,1466191,46775,2021-01-01T23:00:06.495Z,3894.0,58.0,-22.19,-48.79
35,SP,São Paulo,1467953,46808,2021-01-02T21:48:49.303Z,1762.0,33.0,-22.19,-48.79
35,SP,São Paulo,1471422,46845,2021-01-03T23:01:20.548Z,3469.0,37.0,-22.19,-48.79
35,SP,São Paulo,1473670,46888,2021-01-04T23:02:53.706Z,2248.0,43.0,-22.19,-48.79
35,SP,São Paulo,1486551,47222,2021-01-05T21:50:46.698Z,12881.0,334.0,-22.19,-48.79
35,SP,São Paulo,1515158,47768,2021-01-07T23:04:56.974Z,28607.0,546.0,-22.19,-48.79
35,SP,São Paulo,1528952,48029,2021-01-08T23:06:05.436Z,13794.0,261.0,-22.19,-48.79
35,SP,São Paulo,1540513,48298,2021-01-09T23:06:21.561Z,11561.0,269.0,-22.19,-48.79
35,SP,São Paulo,1549142,48379,2021-01-11T23:08:55.294Z,8629.0,81.0,-22.19,-48.79
35,SP,São Paulo,1561844,48662,2021-01-12T23:12:19.446Z,12702.0,283.0,-22.19,-48.79
35,SP,São Paulo,1577119,48985,2021-01-13T23:17:11.930Z,15275.0,323.0,-22.19,-48.79
35,SP,São Paulo,1590829,49289,2021-01-14T22:01:24.539Z,13710.0,304.0,-22.19,-48.79
35,SP,São Paulo,1605845,49600,2021-01-15T23:18:16.982Z,15016.0,311.0,-22.19,-48.79
35,SP,São Paulo,1619619,49885,2021-01-16T23:13:46.075Z,13774.0,285.0,-22.19,-48.79
35,SP,São Paulo,1625339,49945,2021-01-17T22:01:07.372Z,5720.0,60.0,-22.19,-48.79
35,SP,São Paulo,1628272,49987,2021-01-18T22:05:44.592Z,2933.0,42.0,-22.19,-48.79
35,SP,São Paulo,1644225,50318,2021-01-19T22:07:27.365Z,15953.0,331.0,-22.19,-48.79
35,SP,São Paulo,1658636,50652,2021-01-20T22:04:46.555Z,14411.0,334.0,-22.19,-48.79
35,SP,São Paulo,1670754,50938,2021-01-21T23:16:03.178Z,12118.0,286.0,-22.19,-48.79
35,SP,São Paulo,1679759,51192,2021-01-22T22:06:02.338Z,9005.0,254.0,-22.19,-48.79
35,SP,São Paulo,1694355,51423,2021-01-23T23:14:29.849Z,14596.0,231.0,-22.19,-48.79
35,SP,São Paulo,1699427,51502,2021-01-24T22:03:20.041Z,5072.0,79.0,-22.19,-48.79
35,SP,São Paulo,1702294,51556,2021-01-25T22:56:59.149Z,2867.0,54.0,-22.19,-48.79
35,SP,São Paulo,1715253,51838,2021-01-26T21:44:49.546Z,12959.0,282.0,-22.19,-48.79
35,SP,São Paulo,1746070,52481,2021-01-28T22:51:39.612Z,30817.0,643.0,-22.19,-48.79
35,SP,São Paulo,1759957,52722,2021-01-29T22:50:59.049Z,13887.0,241.0,-22.19,-48.79
35,SP,São Paulo,1773024,52954,2021-01-30T22:50:51.944Z,13067.0,232.0,-22.19,-48.79
35,SP,São Paulo,1777368,53034,2021-01-31T22:51:00.539Z,4344.0,80.0,-22.19,-48.79
35,SP,São Paulo,1779722,53090,2021-02-01T22:52:45.585Z,2354.0,56.0,-22.19,-48.79
35,SP,São Paulo,1794019,53455,2021-02-02T22:48:48.189Z,14297.0,365.0,-22.19,-48.79
35,SP,São Paulo,1820941,53997,2021-02-04T21:38:43.382Z,26922.0,542.0,-22.19,-48.79
35,SP,São Paulo,1845086,54545,2021-02-06T21:38:38.974Z,24145.0,548.0,-22.19,-48.79
35,SP,São Paulo,1849334,54614,2021-02-07T22:43:57.592Z,4248.0,69.0,-22.19,-48.79
35,SP,São Paulo,1851776,54663,2021-02-08T22:42:04.795Z,2442.0,49.0,-22.19,-48.79
35,SP,São Paulo,1864977,55087,2021-02-09T22:44:09.892Z,13201.0,424.0,-22.19,-48.79
35,SP,São Paulo,1878802,55419,2021-02-10T22:44:12.503Z,13825.0,332.0,-22.19,-48.79
35,SP,São Paulo,1889969,55742,2021-02-11T22:44:17.544Z,11167.0,323.0,-22.19,-48.79
35,SP,São Paulo,1901574,55971,2021-02-13T17:44:14.070Z,11605.0,229.0,-22.19,-48.79
35,SP,São Paulo,1911411,56191,2021-02-14T17:44:44.580Z,9837.0,220.0,-22.19,-48.79
35,SP,São Paulo,1915914,56304,2021-02-15T22:44:23.563Z,4503.0,113.0,-22.19,-48.79
35,SP,São Paulo,1927410,56702,2021-02-16T22:44:24.255Z,11496.0,398.0,-22.19,-48.79
35,SP,São Paulo,1938712,56960,2021-02-17T21:39:51.266Z,11302.0,258.0,-22.19,-48.79
35,SP,São Paulo,1949459,57240,2021-02-18T22:44:35.317Z,10747.0,280.0,-22.19,-48.79
35,SP,São Paulo,1971423,57743,2021-02-20T22:44:19.119Z,21964.0,503.0,-22.19,-48.79
35,SP,São Paulo,1975927,57799,2021-02-21T22:44:14.517Z,4504.0,56.0,-22.19,-48.79
35,SP,São Paulo,1978477,57842,2021-02-23T17:55:40.288Z,2550.0,43.0,-22.19,-48.79
35,SP,São Paulo,2002640,58528,2021-02-24T22:42:27.827Z,24163.0,686.0,-22.19,-48.79
35,SP,São Paulo,2014529,58873,2021-02-25T22:45:09.958Z,11889.0,345.0,-22.19,-48.79
35,SP,São Paulo,2026125,59129,2021-02-26T22:45:34.206Z,11596.0,256.0,-22.19,-48.79
35,SP,São Paulo,2037267,59428,2021-02-27T22:45:17.944Z,11142.0,299.0,-22.19,-48.79
35,SP,São Paulo,2041628,59493,2021-02-28T22:45:23.643Z,4361.0,65.0,-22.19,-48.79
35,SP,São Paulo,2044699,59546,2021-03-01T21:39:26.335Z,3071.0,53.0,-22.19,-48.79
35,SP,São Paulo,2068616,60381,2021-03-03T22:46:32.258Z,23917.0,835.0,-22.19,-48.79
35,SP,São Paulo,2080852,60694,2021-03-04T22:46:31.532Z,12236.0,313.0,-22.19,-48.79
35,SP,São Paulo,2093924,61064,2021-03-05T22:46:34.550Z,13072.0,370.0,-22.19,-48.79
35,SP,São Paulo,2107687,61417,2021-03-06T22:46:10.651Z,13763.0,353.0,-22.19,-48.79
35,SP,São Paulo,2117962,61584,2021-03-08T22:46:44.361Z,10275.0,167.0,-22.19,-48.79
35,SP,São Paulo,2134020,62101,2021-03-09T22:47:55.396Z,16058.0,517.0,-22.19,-48.79
35,SP,São Paulo,2149561,62570,2021-03-10T22:46:45.030Z,15541.0,469.0,-22.19,-48.79
35,SP,São Paulo,2179786,63531,2021-03-12T22:47:35.882Z,30225.0,961.0,-22.19,-48.79
35,SP,São Paulo,2195130,63965,2021-03-13T22:47:35.044Z,15344.0,434.0,-22.19,-48.79
35,SP,São Paulo,2202983,64123,2021-03-14T21:41:20.638Z,7853.0,158.0,-22.19,-48.79
35,SP,São Paulo,2208242,64223,2021-03-15T22:35:25.544Z,5259.0,100.0,-22.19,-48.79
35,SP,São Paulo,2225926,64902,2021-03-16T22:47:43.499Z,17684.0,679.0,-22.19,-48.79
35,SP,São Paulo,2261360,66178,2021-03-18T22:48:08.918Z,35434.0,1276.0,-22.19,-48.79
35,SP,São Paulo,2280033,66798,2021-03-19T22:47:33.654Z,18673.0,620.0,-22.19,-48.79
35,SP,São Paulo,2298061,67414,2021-03-20T22:47:13.464Z,18028.0,616.0,-22.19,-48.79
35,SP,São Paulo,2306326,67558,2021-03-21T22:47:58.243Z,8265.0,144.0,-22.19,-48.79
35,SP,São Paulo,2311101,67602,2021-03-22T22:48:47.608Z,4775.0,44.0,-22.19,-48.79
35,SP,São Paulo,2332043,68623,2021-03-23T22:46:43.061Z,20942.0,1021.0,-22.19,-48.79
35,SP,São Paulo,2370885,69503,2021-03-25T22:36:50.693Z,38842.0,880.0,-22.19,-48.79
35,SP,São Paulo,2410498,71747,2021-03-27T22:39:43.916Z,39613.0,2244.0,-22.19,-48.79
35,SP,São Paulo,2420100,71991,2021-03-28T22:39:59.134Z,9602.0,244.0,-22.19,-48.79
35,SP,São Paulo,2425320,72283,2021-03-29T22:40:04.245Z,5220.0,292.0,-22.19,-48.79
35,SP,São Paulo,2446680,73492,2021-03-30T22:39:50.725Z,21360.0,1209.0,-22.19,-48.79
35,SP,São Paulo,2469849,74652,2021-03-31T22:39:59.578Z,23169.0,1160.0,-22.19,-48.79
35,SP,São Paulo,2496416,75734,2021-04-01T22:48:28.171Z,26567.0,1082.0,-22.19,-48.79
35,SP,São Paulo,2513178,76552,2021-04-02T21:38:08.347Z,16762.0,818.0,-22.19,-48.79
35,SP,São Paulo,2520204,76750,2021-04-03T21:42:36.145Z,7026.0,198.0,-22.19,-48.79
35,SP,São Paulo,2527400,77020,2021-04-04T22:40:17.423Z,7196.0,270.0,-22.19,-48.79
35,SP,São Paulo,2532047,77165,2021-04-05T21:38:13.528Z,4647.0,145.0,-22.19,-48.79
35,SP,São Paulo,2554841,78554,2021-04-06T21:38:24.292Z,22794.0,1389.0,-22.19,-48.79
35,SP,São Paulo,2576362,79443,2021-04-07T21:38:14.104Z,21521.0,889.0,-22.19,-48.79
35,SP,São Paulo,2597366,80742,2021-04-08T22:40:02.351Z,21004.0,1299.0,-22.19,-48.79
35,SP,São Paulo,2618067,81750,2021-04-09T22:39:56.330Z,20701.0,1008.0,-22.19,-48.79
35,SP,São Paulo,2643534,82917,2021-04-11T22:39:53.760Z,25467.0,1167.0,-22.19,-48.79
35,SP,São Paulo,2667241,84380,2021-04-13T22:39:55.572Z,23707.0,1463.0,-22.19,-48.79
35,SP,São Paulo,2686031,85475,2021-04-14T22:39:23.859Z,18790.0,1095.0,-22.19,-48.79
29,BA,Bahia,334697,7288,2020-10-17T21:35:37.785Z,0.0,0.0,-13.29,-41.71
29,BA,Bahia,335351,7316,2020-10-18T22:35:40.336Z,654.0,28.0,-13.29,-41.71
29,BA,Bahia,336232,7342,2020-10-19T22:36:08.966Z,881.0,26.0,-13.29,-41.71
29,BA,Bahia,337994,7363,2020-10-20T22:35:34.412Z,1762.0,21.0,-13.29,-41.71
29,BA,Bahia,339215,7384,2020-10-22T17:36:15.361Z,1221.0,21.0,-13.29,-41.71
29,BA,Bahia,342526,7432,2020-10-23T22:37:00.872Z,3311.0,48.0,-13.29,-41.71
29,BA,Bahia,344014,7453,2020-10-24T22:36:56.169Z,1488.0,21.0,-13.29,-41.71
29,BA,Bahia,344705,7475,2020-10-25T21:37:16.540Z,691.0,22.0,-13.29,-41.71
29,BA,Bahia,345949,7497,2020-10-26T22:37:35.097Z,1244.0,22.0,-13.29,-41.71
29,BA,Bahia,347721,7519,2020-10-27T22:38:45.416Z,1772.0,22.0,-13.29,-41.71
29,BA,Bahia,349711,7546,2020-10-28T22:39:23.764Z,1990.0,27.0,-13.29,-41.71
29,BA,Bahia,351277,7571,2020-10-30T17:33:54.830Z,1566.0,25.0,-13.29,-41.71
29,BA,Bahia,353157,7622,2020-10-31T22:34:03.623Z,1880.0,51.0,-13.29,-41.71
29,BA,Bahia,354043,7645,2020-11-01T21:34:18.932Z,886.0,23.0,-13.29,-41.71
29,BA,Bahia,354576,7667,2020-11-02T22:34:06.881Z,533.0,22.0,-13.29,-41.71
29,BA,Bahia,354983,7690,2020-11-03T22:34:16.852Z,407.0,23.0,-13.29,-41.71
29,BA,Bahia,355753,7711,2020-11-04T22:34:18.740Z,770.0,21.0,-13.29,-41.71
29,BA,Bahia,369259,7882,2020-11-13T17:34:12.016Z,13506.0,171.0,-13.29,-41.71
29,BA,Bahia,372727,7922,2020-11-14T22:34:20.699Z,3468.0,40.0,-13.29,-41.71
29,BA,Bahia,374009,7943,2020-11-16T19:34:32.378Z,1282.0,21.0,-13.29,-41.71
29,BA,Bahia,375374,7989,2020-11-17T22:34:25.505Z,1365.0,46.0,-13.29,-41.71
29,BA,Bahia,377445,8013,2020-11-18T22:34:23.250Z,2071.0,24.0,-13.29,-41.71
29,BA,Bahia,380294,8038,2020-11-19T22:34:16.904Z,2849.0,25.0,-13.29,-41.71
29,BA,Bahia,382164,8061,2020-11-20T22:34:24.761Z,1870.0,23.0,-13.29,-41.71
29,BA,Bahia,384903,8102,2020-11-22T22:34:16.561Z,2739.0,41.0,-13.29,-41.71
29,BA,Bahia,386321,8123,2020-11-24T17:34:23.831Z,1418.0,21.0,-13.29,-41.71
29,BA,Bahia,390909,8165,2020-11-25T22:35:36.412Z,4588.0,42.0,-13.29,-41.71
29,BA,Bahia,392381,8185,2020-11-26T22:34:48.664Z,1472.0,20.0,-13.29,-41.71
29,BA,Bahia,398504,8227,2020-11-28T22:35:07.894Z,6123.0,42.0,-13.29,-41.71
29,BA,Bahia,401419,8247,2020-11-29T21:35:06.017Z,2915.0,20.0,-13.29,-41.71
29,BA,Bahia,403071,8268,2020-11-30T21:36:03.118Z,1652.0,21.0,-13.29,-41.71
29,BA,Bahia,406189,8293,2020-12-01T22:37:58.558Z,3118.0,25.0,-13.29,-41.71
29,BA,Bahia,409417,8315,2020-12-02T21:35:14.576Z,3228.0,22.0,-13.29,-41.71
29,BA,Bahia,412685,8336,2020-12-03T21:37:04.185Z,3268.0,21.0,-13.29,-41.71
29,BA,Bahia,416734,8360,2020-12-04T22:39:42.168Z,4049.0,24.0,-13.29,-41.71
29,BA,Bahia,419044,8388,2020-12-05T22:39:29.701Z,2310.0,28.0,-13.29,-41.71
29,BA,Bahia,423124,8418,2020-12-06T21:37:29.898Z,4080.0,30.0,-13.29,-41.71
29,BA,Bahia,424704,8445,2020-12-07T22:43:41.225Z,1580.0,27.0,-13.29,-41.71
29,BA,Bahia,428034,8474,2020-12-08T22:44:04.855Z,3330.0,29.0,-13.29,-41.71
29,BA,Bahia,431786,8502,2020-12-09T21:39:41.666Z,3752.0,28.0,-13.29,-41.71
29,BA,Bahia,436662,8531,2020-12-10T21:39:49.884Z,4876.0,29.0,-13.29,-41.71
29,BA,Bahia,444661,8610,2020-12-13T21:40:08.337Z,7999.0,79.0,-13.29,-41.71
29,BA,Bahia,447126,8635,2020-12-14T22:46:11.289Z,2465.0,25.0,-13.29,-41.71
29,BA,Bahia,451240,8665,2020-12-15T22:44:31.410Z,4114.0,30.0,-13.29,-41.71
29,BA,Bahia,456106,8691,2020-12-16T22:45:21.757Z,4866.0,26.0,-13.29,-41.71
29,BA,Bahia,461026,8720,2020-12-17T21:42:38.321Z,4920.0,29.0,-13.29,-41.71
29,BA,Bahia,464083,8748,2020-12-18T22:49:38.045Z,3057.0,28.0,-13.29,-41.71
29,BA,Bahia,468003,8777,2020-12-19T22:48:24.791Z,3920.0,29.0,-13.29,-41.71
29,BA,Bahia,469660,8807,2020-12-20T22:51:28.927Z,1657.0,30.0,-13.29,-41.71
29,BA,Bahia,471177,8835,2020-12-21T22:54:28.052Z,1517.0,28.0,-13.29,-41.71
29,BA,Bahia,473865,8865,2020-12-22T22:55:14.155Z,2688.0,30.0,-13.29,-41.71
29,BA,Bahia,476955,8893,2020-12-23T21:48:02.826Z,3090.0,28.0,-13.29,-41.71
29,BA,Bahia,479553,8924,2020-12-24T19:06:09.179Z,2598.0,31.0,-13.29,-41.71
29,BA,Bahia,480764,8954,2020-12-25T21:45:45.224Z,1211.0,30.0,-13.29,-41.71
29,BA,Bahia,482113,8983,2020-12-26T21:45:55.252Z,1349.0,29.0,-13.29,-41.71
29,BA,Bahia,483737,9011,2020-12-27T21:46:24.258Z,1624.0,28.0,-13.29,-41.71
29,BA,Bahia,484485,9041,2020-12-28T21:47:37.199Z,748.0,30.0,-13.29,-41.71
29,BA,Bahia,487691,9072,2020-12-29T22:59:20.033Z,3206.0,31.0,-13.29,-41.71
29,BA,Bahia,493400,9129,2020-12-31T21:48:07.164Z,5709.0,57.0,-13.29,-41.71
29,BA,Bahia,494684,9159,2021-01-01T23:00:06.495Z,1284.0,30.0,-13.29,-41.71
29,BA,Bahia,495286,9187,2021-01-02T21:48:49.303Z,602.0,28.0,-13.29,-41.71
29,BA,Bahia,496008,9218,2021-01-03T23:01:20.548Z,722.0,31.0,-13.29,-41.71
29,BA,Bahia,496823,9246,2021-01-04T23:02:53.706Z,815.0,28.0,-13.29,-41.71
29,BA,Bahia,499900,9276,2021-01-05T21:50:46.698Z,3077.0,30.0,-13.29,-41.71
29,BA,Bahia,505918,9333,2021-01-07T23:04:56.974Z,6018.0,57.0,-13.29,-41.71
29,BA,Bahia,508695,9364,2021-01-08T23:06:05.436Z,2777.0,31.0,-13.29,-41.71
29,BA,Bahia,511192,9392,2021-01-09T23:06:21.561Z,2497.0,28.0,-13.29,-41.71
29,BA,Bahia,513756,9453,2021-01-11T23:08:55.294Z,2564.0,61.0,-13.29,-41.71
29,BA,Bahia,515861,9480,2021-01-12T23:12:19.446Z,2105.0,27.0,-13.29,-41.71
29,BA,Bahia,518955,9512,2021-01-13T23:17:11.930Z,3094.0,32.0,-13.29,-41.71
29,BA,Bahia,523068,9543,2021-01-14T22:01:24.539Z,4113.0,31.0,-13.29,-41.71
29,BA,Bahia,528539,9575,2021-01-15T23:18:16.982Z,5471.0,32.0,-13.29,-41.71
29,BA,Bahia,534371,9606,2021-01-16T23:13:46.075Z,5832.0,31.0,-13.29,-41.71
29,BA,Bahia,537772,9638,2021-01-17T22:01:07.372Z,3401.0,32.0,-13.29,-41.71
29,BA,Bahia,540320,9667,2021-01-18T22:05:44.592Z,2548.0,29.0,-13.29,-41.71
29,BA,Bahia,544324,9697,2021-01-19T22:07:27.365Z,4004.0,30.0,-13.29,-41.71
29,BA,Bahia,549315,9728,2021-01-20T22:04:46.555Z,4991.0,31.0,-13.29,-41.71
29,BA,Bahia,553770,9760,2021-01-21T23:16:03.178Z,4455.0,32.0,-13.29,-41.71
29,BA,Bahia,557900,9794,2021-01-22T22:06:02.338Z,4130.0,34.0,-13.29,-41.71
29,BA,Bahia,562466,9827,2021-01-23T23:14:29.849Z,4566.0,33.0,-13.29,-41.71
29,BA,Bahia,565320,9857,2021-01-24T22:03:20.041Z,2854.0,30.0,-13.29,-41.71
29,BA,Bahia,566743,9886,2021-01-25T22:56:59.149Z,1423.0,29.0,-13.29,-41.71
29,BA,Bahia,570092,9920,2021-01-26T21:44:49.546Z,3349.0,34.0,-13.29,-41.71
29,BA,Bahia,577707,9987,2021-01-28T22:51:39.612Z,7615.0,67.0,-13.29,-41.71
29,BA,Bahia,581880,10021,2021-01-29T22:50:59.049Z,4173.0,34.0,-13.29,-41.71
29,BA,Bahia,585958,10059,2021-01-30T22:50:51.944Z,4078.0,38.0,-13.29,-41.71
29,BA,Bahia,588106,10097,2021-01-31T22:51:00.539Z,2148.0,38.0,-13.29,-41.71
29,BA,Bahia,589234,10136,2021-02-01T22:52:45.585Z,1128.0,39.0,-13.29,-41.71
29,BA,Bahia,592770,10176,2021-02-02T22:48:48.189Z,3536.0,40.0,-13.29,-41.71
29,BA,Bahia,599435,10255,2021-02-04T21:38:43.382Z,6665.0,79.0,-13.29,-41.71
29,BA,Bahia,606062,10334,2021-02-06T21:38:38.974Z,6627.0,79.0,-13.29,-41.71
29,BA,Bahia,607946,10373,2021-02-07T22:43:57.592Z,1884.0,39.0,-13.29,-41.71
29,BA,Bahia,609755,10412,2021-02-08T22:42:04.795Z,1809.0,39.0,-13.29,-41.71
29,BA,Bahia,613339,10451,2021-02-09T22:44:09.892Z,3584.0,39.0,-13.29,-41.71
29,BA,Bahia,616789,10496,2021-02-10T22:44:12.503Z,3450.0,45.0,-13.29,-41.71
29,BA,Bahia,620042,10543,2021-02-11T22:44:17.544Z,3253.0,47.0,-13.29,-41.71
29,BA,Bahia,623678,10610,2021-02-13T17:44:14.070Z,3636.0,67.0,-13.29,-41.71
29,BA,Bahia,627265,10674,2021-02-14T17:44:44.580Z,3587.0,64.0,-13.29,-41.71
29,BA,Bahia,631645,10798,2021-02-15T22:44:23.563Z,4380.0,124.0,-13.29,-41.71
29,BA,Bahia,635494,10864,2021-02-16T22:44:24.255Z,3849.0,66.0,-13.29,-41.71
29,BA,Bahia,639227,10928,2021-02-17T21:39:51.266Z,3733.0,64.0,-13.29,-41.71
29,BA,Bahia,643244,10995,2021-02-18T22:44:35.317Z,4017.0,67.0,-13.29,-41.71
29,BA,Bahia,651484,11128,2021-02-20T22:44:19.119Z,8240.0,133.0,-13.29,-41.71
29,BA,Bahia,653335,11191,2021-02-21T22:44:14.517Z,1851.0,63.0,-13.29,-41.71
29,BA,Bahia,655481,11254,2021-02-23T17:55:40.288Z,2146.0,63.0,-13.29,-41.71
29,BA,Bahia,664904,11388,2021-02-24T22:42:27.827Z,9423.0,134.0,-13.29,-41.71
29,BA,Bahia,669821,11488,2021-02-25T22:45:09.958Z,4917.0,100.0,-13.29,-41.71
29,BA,Bahia,674384,11625,2021-02-26T22:45:34.206Z,4563.0,137.0,-13.29,-41.71
29,BA,Bahia,680904,11729,2021-02-27T22:45:17.944Z,6520.0,104.0,-13.29,-41.71
29,BA,Bahia,684037,11819,2021-02-28T22:45:23.643Z,3133.0,90.0,-13.29,-41.71
29,BA,Bahia,686057,11914,2021-03-01T21:39:26.335Z,2020.0,95.0,-13.29,-41.71
29,BA,Bahia,694783,12140,2021-03-03T22:46:32.258Z,8726.0,226.0,-13.29,-41.71
29,BA,Bahia,700768,12251,2021-03-04T22:46:31.532Z,5985.0,111.0,-13.29,-41.71
29,BA,Bahia,706375,12353,2021-03-05T22:46:34.550Z,5607.0,102.0,-13.29,-41.71
29,BA,Bahia,710900,12448,2021-03-06T22:46:10.651Z,4525.0,95.0,-13.29,-41.71
29,BA,Bahia,715418,12632,2021-03-08T22:46:44.361Z,4518.0,184.0,-13.29,-41.71
